,ID,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,id,salary_group,nd_work_year,nd_experience_level,nd_employment_type,nd_job_title,nd_employee_residence,nd_remote_ratio,nd_company_location,nd_company_size
420,421,2022,MI,FT,Machine Learning Scientist,112300,US,100,US,L,420,M,1.0,0.19158975187097918,0.5310394944273952,0.38290026552149575,0.7407863136218342,1.0,0.9124121301096481,1.0
421,422,2022,MI,FT,Data Science Manager,241000,US,100,US,M,421,H,1.0,0.19158975187097918,0.5310394944273952,0.3826900505767147,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
422,423,2022,MI,FT,Data Science Manager,159000,US,100,US,M,422,H,1.0,0.19158975187097918,0.5310394944273952,0.3826900505767147,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
423,424,2022,SE,FT,Data Scientist,180000,US,0,US,M,423,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
424,425,2022,SE,FT,Data Scientist,80000,US,0,US,M,424,M,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
425,426,2022,MI,FT,Data Engineer,82900,US,0,US,M,425,M,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
426,427,2022,SE,FT,Data Engineer,100800,US,100,US,L,426,M,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,1.0
427,428,2022,MI,FT,Data Engineer,49461,ES,100,ES,M,427,L,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.2734357142857143,1.0,0.3196100511865984,0.9393074166112807
428,429,2022,SE,FT,Data Scientist,140400,US,0,US,L,428,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,0.6182883892724929,0.9124121301096481,1.0
429,430,2022,MI,FT,Data Analyst,39263,GB,100,GB,M,429,L,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.39491407699443415,1.0,0.5054269873172085,0.9393074166112807
430,431,2022,MI,FT,Data Analyst,43966,ES,100,ES,M,430,L,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.2734357142857143,1.0,0.3196100511865984,0.9393074166112807
431,432,2022,MI,FT,Data Analyst,32974,ES,100,ES,M,431,L,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.2734357142857143,1.0,0.3196100511865984,0.9393074166112807
432,433,2022,MI,FT,Data Engineer,87932,ES,100,ES,M,432,M,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.2734357142857143,1.0,0.3196100511865984,0.9393074166112807
433,434,2022,MI,FT,Data Engineer,76940,ES,100,ES,M,433,M,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.2734357142857143,1.0,0.3196100511865984,0.9393074166112807
434,435,2022,MI,FT,Data Engineer,104702,GB,100,GB,M,434,M,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.39491407699443415,1.0,0.5054269873172085,0.9393074166112807
435,436,2022,MI,FT,Data Engineer,91614,GB,100,GB,M,435,M,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.39491407699443415,1.0,0.5054269873172085,0.9393074166112807
436,437,2022,MI,FT,Data Engineer,65949,ES,100,ES,M,436,L,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.2734357142857143,1.0,0.3196100511865984,0.9393074166112807
437,438,2022,MI,FT,Data Engineer,87932,GR,100,GR,M,437,M,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.2669960753532182,1.0,0.31461297009179745,0.9393074166112807
438,439,2022,SE,FT,Machine Learning Engineer,189650,US,0,US,M,438,H,1.0,0.5587999258288353,0.5310394944273952,0.24893239923187313,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
439,440,2022,SE,FT,Machine Learning Engineer,164996,US,0,US,M,439,H,1.0,0.5587999258288353,0.5310394944273952,0.24893239923187313,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
440,441,2022,MI,FT,Data Analyst,43966,GR,100,GR,M,440,L,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.2669960753532182,1.0,0.31461297009179745,0.9393074166112807
441,442,2022,MI,FT,Data Analyst,32974,GR,100,GR,M,441,L,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.2669960753532182,1.0,0.31461297009179745,0.9393074166112807
442,443,2022,MI,FT,Data Engineer,98158,GB,100,GB,M,442,M,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.39491407699443415,1.0,0.5054269873172085,0.9393074166112807
443,444,2022,MI,FT,Data Engineer,78526,GB,100,GB,M,443,M,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.39491407699443415,1.0,0.5054269873172085,0.9393074166112807
444,445,2022,SE,FT,Data Scientist,215300,US,0,US,L,444,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,0.6182883892724929,0.9124121301096481,1.0
445,446,2022,MI,FT,Data Engineer,76940,GR,100,GR,M,445,M,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.2669960753532182,1.0,0.31461297009179745,0.9393074166112807
446,447,2022,SE,FT,Data Engineer,209100,US,100,US,L,446,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,1.0
447,448,2022,SE,FT,Data Engineer,154600,US,100,US,L,447,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,1.0
448,449,2022,SE,FT,Data Engineer,180000,US,100,US,M,448,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
449,450,2022,EN,FT,ML Engineer,21983,PT,100,PT,L,449,L,1.0,0.0,0.5310394944273952,0.2805243361336967,0.1982780612244898,1.0,0.2853013029315961,1.0
450,451,2022,SE,FT,Data Engineer,80000,US,100,US,M,450,M,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
451,452,2022,MI,FT,Machine Learning Developer,78791,CA,100,CA,M,451,M,1.0,0.19158975187097918,0.5310394944273952,0.20133503173661738,0.47492505277973257,1.0,0.6242588490770902,0.9393074166112807
452,453,2022,EX,FT,Director of Data Science,196979,CA,50,CA,L,452,H,1.0,1.0,0.5310394944273952,0.4746478274035201,0.47492505277973257,0.0,0.6242588490770902,1.0
453,454,2022,MI,FT,Machine Learning Engineer,120000,US,100,US,S,453,M,1.0,0.19158975187097918,0.5310394944273952,0.24893239923187313,0.7407863136218342,1.0,0.9124121301096481,0.0
454,455,2022,EN,FT,Computer Vision Engineer,125000,US,0,US,M,454,M,1.0,0.0,0.5310394944273952,0.09762565556614973,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
455,456,2022,MI,FT,NLP Engineer,37236,US,50,US,L,455,L,1.0,0.19158975187097918,0.5310394944273952,0.07964894104221566,0.7407863136218342,0.0,0.9124121301096481,1.0
456,457,2022,SE,FT,Data Engineer,105000,US,100,US,M,456,M,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
457,458,2022,SE,FT,Lead Machine Learning Engineer,87932,DE,0,DE,M,457,M,1.0,0.5587999258288353,0.5310394944273952,0.20651866533530536,0.41730038265306124,0.6182883892724929,0.5079042103993244,0.9393074166112807
458,459,2022,MI,FT,Business Data Analyst,18442,IN,100,IN,M,458,L,1.0,0.19158975187097918,0.5310394944273952,0.17838790162941606,0.17001190476190478,1.0,0.16014169381107493,0.9393074166112807
459,460,2022,MI,FT,Data Scientist,31615,IN,100,IN,L,459,L,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.17001190476190478,1.0,0.16014169381107493,1.0
460,461,2022,MI,FT,Machine Learning Infrastructure Engineer,58255,PT,50,PT,L,460,L,1.0,0.19158975187097918,0.5310394944273952,0.23958497563758943,0.1982780612244898,0.0,0.2853013029315961,1.0
461,462,2022,EN,FT,Financial Data Analyst,100000,US,50,US,L,461,M,1.0,0.0,0.5310394944273952,0.6746673473626783,0.7407863136218342,0.0,0.9124121301096481,1.0
462,463,2022,MI,PT,Data Engineer,54957,DE,50,DE,L,462,L,1.0,0.19158975187097918,0.0,0.2685646073109755,0.41730038265306124,0.0,0.5079042103993244,1.0
463,464,2022,EN,FT,Data Scientist,18442,IN,100,IN,M,463,L,1.0,0.0,0.5310394944273952,0.25770979347509587,0.17001190476190478,1.0,0.16014169381107493,0.9393074166112807
464,465,2022,SE,FT,Principal Data Scientist,162674,DE,100,DE,M,464,H,1.0,0.5587999258288353,0.5310394944273952,0.5251205071471294,0.41730038265306124,1.0,0.5079042103993244,0.9393074166112807
465,466,2022,EN,FT,Data Engineer,120000,US,100,US,M,465,M,1.0,0.0,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
466,467,2022,SE,FT,Research Scientist,144000,US,50,US,L,466,H,1.0,0.5587999258288353,0.5310394944273952,0.2592913754313786,0.7407863136218342,0.0,0.9124121301096481,1.0
467,468,2022,SE,FT,Data Scientist,104890,US,100,US,M,467,M,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
468,469,2022,SE,FT,Data Engineer,100000,US,100,US,M,468,M,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
469,470,2022,SE,FT,Data Scientist,140000,US,100,US,M,469,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
470,471,2022,MI,FT,Data Analyst,135000,US,100,US,M,470,H,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
471,472,2022,MI,FT,Data Analyst,50000,US,100,US,M,471,L,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
472,473,2022,SE,FT,Data Scientist,220000,US,100,US,M,472,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
473,474,2022,SE,FT,Data Scientist,140000,US,100,US,M,473,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
474,475,2022,MI,FT,Data Scientist,183228,GB,0,GB,M,474,H,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
475,476,2022,MI,FT,Data Scientist,91614,GB,0,GB,M,475,M,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
476,477,2022,SE,FT,Data Scientist,185100,US,100,US,M,476,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
477,478,2022,SE,FT,Machine Learning Engineer,220000,US,100,US,M,477,H,1.0,0.5587999258288353,0.5310394944273952,0.24893239923187313,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
478,479,2022,MI,FT,Data Scientist,200000,US,100,US,M,478,H,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
479,480,2022,MI,FT,Data Scientist,120000,US,100,US,M,479,M,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
480,481,2022,SE,FT,Machine Learning Engineer,120000,AE,100,AE,S,480,M,1.0,0.5587999258288353,0.5310394944273952,0.24893239923187313,0.4897959183673469,1.0,0.6254071661237784,0.0
481,482,2022,SE,FT,Machine Learning Engineer,65000,AE,100,AE,S,481,L,1.0,0.5587999258288353,0.5310394944273952,0.24893239923187313,0.4897959183673469,1.0,0.6254071661237784,0.0
482,483,2022,EX,FT,Data Engineer,324000,US,100,US,M,482,H,1.0,1.0,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
483,484,2022,EX,FT,Data Engineer,216000,US,100,US,M,483,H,1.0,1.0,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
484,485,2022,SE,FT,Data Engineer,210000,US,100,US,M,484,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
485,486,2022,SE,FT,Machine Learning Engineer,120000,US,100,US,M,485,M,1.0,0.5587999258288353,0.5310394944273952,0.24893239923187313,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
486,487,2022,SE,FT,Data Scientist,230000,US,100,US,M,486,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
487,488,2022,EN,PT,Data Scientist,100000,DZ,50,DZ,M,487,M,1.0,0.0,0.0,0.25770979347509587,0.4897959183673469,0.0,0.6254071661237784,0.9393074166112807
488,489,2022,MI,FL,Data Scientist,100000,CA,100,US,M,488,M,1.0,0.19158975187097918,0.0985416274764116,0.25770979347509587,0.47492505277973257,1.0,0.9124121301096481,0.9393074166112807
489,490,2022,EN,CT,Applied Machine Learning Scientist,31875,TN,100,CZ,M,489,L,1.0,0.0,1.0,0.3419990690481017,0.14221938775510204,1.0,0.3057785016286645,0.9393074166112807
490,491,2022,SE,FT,Head of Data,200000,MY,100,US,M,490,H,1.0,0.5587999258288353,0.5310394944273952,0.387279993793654,1.0,1.0,0.9124121301096481,0.9393074166112807
491,492,2022,MI,FT,Principal Data Analyst,75000,CA,100,CA,S,491,L,1.0,0.19158975187097918,0.5310394944273952,0.29302712023043564,0.47492505277973257,1.0,0.6242588490770902,0.0
492,493,2022,MI,FT,Data Scientist,35590,PL,100,PL,L,492,L,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.26621173469387754,1.0,0.40444625407166124,1.0
493,494,2022,SE,FT,Machine Learning Developer,78791,CA,100,CA,M,493,M,1.0,0.5587999258288353,0.5310394944273952,0.20133503173661738,0.47492505277973257,1.0,0.6242588490770902,0.9393074166112807
494,495,2022,SE,FT,Data Scientist,100000,BR,100,US,M,494,M,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.25834013605442174,1.0,0.9124121301096481,0.9393074166112807
495,496,2022,MI,FT,Machine Learning Scientist,153000,US,50,US,M,495,H,1.0,0.19158975187097918,0.5310394944273952,0.38290026552149575,0.7407863136218342,0.0,0.9124121301096481,0.9393074166112807
496,497,2022,EN,FT,Data Engineer,58035,PK,100,DE,M,496,L,1.0,0.0,0.5310394944273952,0.2685646073109755,0.11970833333333333,1.0,0.5079042103993244,0.9393074166112807
497,498,2022,SE,FT,Data Scientist,165000,US,100,US,M,497,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
498,499,2022,SE,FT,Research Scientist,93427,FR,50,FR,L,498,M,1.0,0.5587999258288353,0.5310394944273952,0.2592913754313786,0.28513577097505666,0.0,0.3906883821932682,1.0
499,500,2022,EN,FT,Data Scientist,52396,CA,100,CA,L,499,L,1.0,0.0,0.5310394944273952,0.25770979347509587,0.47492505277973257,1.0,0.6242588490770902,1.0
500,501,2022,SE,FT,Machine Learning Engineer,62651,NL,100,NL,L,500,L,1.0,0.5587999258288353,0.5310394944273952,0.24893239923187313,0.29059489795918364,1.0,0.3318941368078176,1.0
501,502,2022,MI,FT,Head of Data,32974,EE,100,EE,S,501,L,1.0,0.19158975187097918,0.5310394944273952,0.387279993793654,0.1478265306122449,1.0,0.1887557003257329,0.0
502,503,2022,EN,FT,Data Scientist,40000,JP,100,MY,L,502,L,1.0,0.0,0.5310394944273952,0.25770979347509587,0.5078454810495627,1.0,0.23452768729641693,1.0
503,504,2022,MI,FT,Machine Learning Engineer,87425,AU,100,AU,L,503,M,1.0,0.19158975187097918,0.5310394944273952,0.24893239923187313,0.5308299319727892,1.0,0.6778023887079262,1.0
504,505,2022,SE,FT,Data Engineer,115000,US,100,US,M,504,M,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
505,506,2022,EN,FT,Data Scientist,86703,AU,50,AU,M,505,M,1.0,0.0,0.5310394944273952,0.25770979347509587,0.5308299319727892,0.0,0.6778023887079262,0.9393074166112807
506,507,2022,MI,FT,Applied Machine Learning Scientist,75000,BO,100,US,L,506,L,1.0,0.19158975187097918,0.5310394944273952,0.3419990690481017,0.3622448979591837,1.0,0.9124121301096481,1.0
507,508,2022,MI,FT,Research Scientist,64849,AT,0,AT,L,507,L,1.0,0.19158975187097918,0.5310394944273952,0.2592913754313786,0.3711156462585034,0.6182883892724929,0.44899511400651465,1.0
508,509,2022,EN,FT,Research Scientist,120000,US,100,US,L,508,M,1.0,0.0,0.5310394944273952,0.2592913754313786,0.7407863136218342,1.0,0.9124121301096481,1.0
509,510,2022,MI,FT,Applied Data Scientist,157000,US,100,US,L,509,H,1.0,0.19158975187097918,0.5310394944273952,0.42605063677610355,0.7407863136218342,1.0,0.9124121301096481,1.0
510,511,2022,EN,FT,Computer Vision Software Engineer,150000,AU,100,AU,S,510,H,1.0,0.0,0.5310394944273952,0.24985464303917423,0.5308299319727892,1.0,0.6778023887079262,0.0
511,512,2022,MI,FT,Business Data Analyst,70912,CA,50,CA,L,511,L,1.0,0.19158975187097918,0.5310394944273952,0.17838790162941606,0.47492505277973257,0.0,0.6242588490770902,1.0
512,513,2022,EN,FT,Data Engineer,65000,US,100,US,S,512,L,1.0,0.0,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.0
513,514,2022,SE,FT,Machine Learning Engineer,71444,IE,100,IE,S,513,L,1.0,0.5587999258288353,0.5310394944273952,0.24893239923187313,0.3441020408163265,1.0,0.4393745928338762,0.0
514,515,2022,EN,FT,Data Analytics Engineer,20000,PK,0,PK,M,514,L,1.0,0.0,0.5310394944273952,0.14862759671764378,0.11970833333333333,0.6182883892724929,0.06080347448425625,0.9393074166112807
515,516,2022,MI,FT,Data Scientist,48000,RU,100,US,S,515,L,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.5191326530612245,1.0,0.9124121301096481,0.0
516,517,2022,SE,FT,Data Science Manager,152500,US,100,US,M,516,H,1.0,0.5587999258288353,0.5310394944273952,0.3826900505767147,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
517,518,2022,MI,FT,Data Engineer,68147,FR,100,FR,M,517,L,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.28513577097505666,1.0,0.3906883821932682,0.9393074166112807
518,519,2022,MI,FT,Data Scientist,122346,CH,0,CH,L,518,M,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.6038061224489796,0.6182883892724929,0.39162214983713356,1.0
519,520,2022,SE,FT,Applied Data Scientist,380000,US,100,US,L,519,H,1.0,0.5587999258288353,0.5310394944273952,0.42605063677610355,0.7407863136218342,1.0,0.9124121301096481,1.0
520,521,2022,MI,FT,Data Scientist,69336,CA,100,CA,M,520,L,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.47492505277973257,1.0,0.6242588490770902,0.9393074166112807
521,522,2022,EN,FT,Computer Vision Engineer,10000,PT,100,LU,M,521,L,1.0,0.0,0.5310394944273952,0.09762565556614973,0.1982780612244898,1.0,0.26021281216069486,0.9393074166112807
522,523,2022,MI,FT,Data Analyst,20000,GR,100,GR,S,522,L,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.2669960753532182,1.0,0.31461297009179745,0.0
523,524,2022,SE,FT,Data Analytics Lead,405000,US,100,US,L,523,H,1.0,0.5587999258288353,0.5310394944273952,1.0,0.7407863136218342,1.0,0.9124121301096481,1.0
524,525,2022,MI,FT,Data Scientist,135000,US,100,US,L,524,H,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,1.0
525,526,2022,SE,FT,Applied Data Scientist,177000,US,100,US,L,525,H,1.0,0.5587999258288353,0.5310394944273952,0.42605063677610355,0.7407863136218342,1.0,0.9124121301096481,1.0
526,527,2022,MI,FT,Data Scientist,78000,US,100,US,M,526,M,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
527,528,2022,SE,FT,Data Analyst,135000,US,100,US,M,527,H,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
528,529,2022,SE,FT,Data Analyst,100000,US,100,US,M,528,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
529,530,2022,SE,FT,Data Analyst,90320,US,100,US,M,529,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
530,531,2022,MI,FT,Data Analyst,85000,CA,0,CA,M,530,M,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.47492505277973257,0.6182883892724929,0.6242588490770902,0.9393074166112807
531,532,2022,MI,FT,Data Analyst,75000,CA,0,CA,M,531,L,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.47492505277973257,0.6182883892724929,0.6242588490770902,0.9393074166112807
532,533,2022,SE,FT,Machine Learning Engineer,214000,US,100,US,M,532,H,1.0,0.5587999258288353,0.5310394944273952,0.24893239923187313,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
533,534,2022,SE,FT,Machine Learning Engineer,192600,US,100,US,M,533,H,1.0,0.5587999258288353,0.5310394944273952,0.24893239923187313,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
534,535,2022,SE,FT,Data Architect,266400,US,100,US,M,534,H,1.0,0.5587999258288353,0.5310394944273952,0.4316035873953845,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
535,536,2022,SE,FT,Data Architect,213120,US,100,US,M,535,H,1.0,0.5587999258288353,0.5310394944273952,0.4316035873953845,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
536,537,2022,SE,FT,Data Analyst,112900,US,100,US,M,536,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
537,538,2022,SE,FT,Data Engineer,155000,US,100,US,M,537,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
538,539,2022,MI,FT,Data Scientist,141300,US,0,US,M,538,H,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
539,540,2022,MI,FT,Data Scientist,102100,US,0,US,M,539,M,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
540,541,2022,SE,FT,Data Analyst,115934,US,100,US,M,540,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
541,542,2022,SE,FT,Data Analyst,81666,US,100,US,M,541,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
542,543,2022,MI,FT,Data Engineer,206699,US,0,US,M,542,H,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
543,544,2022,MI,FT,Data Engineer,99100,US,0,US,M,543,M,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
544,545,2022,SE,FT,Data Engineer,130000,US,100,US,M,544,M,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
545,546,2022,SE,FT,Data Engineer,115000,US,100,US,M,545,M,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
546,547,2022,SE,FT,Data Engineer,110500,US,100,US,M,546,M,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
547,548,2022,SE,FT,Data Engineer,130000,US,100,US,M,547,M,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
548,549,2022,SE,FT,Data Analyst,99050,US,100,US,M,548,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
549,550,2022,SE,FT,Data Engineer,160000,US,100,US,M,549,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
550,551,2022,SE,FT,Data Scientist,205300,US,0,US,L,550,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,0.6182883892724929,0.9124121301096481,1.0
551,552,2022,SE,FT,Data Scientist,140400,US,0,US,L,551,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,0.6182883892724929,0.9124121301096481,1.0
552,553,2022,SE,FT,Data Scientist,176000,US,100,US,M,552,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
553,554,2022,SE,FT,Data Scientist,144000,US,100,US,M,553,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
554,555,2022,SE,FT,Data Engineer,200100,US,100,US,M,554,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
555,556,2022,SE,FT,Data Engineer,160000,US,100,US,M,555,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
556,557,2022,SE,FT,Data Engineer,145000,US,100,US,M,556,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
557,558,2022,SE,FT,Data Engineer,70500,US,0,US,M,557,L,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
558,559,2022,SE,FT,Data Scientist,205300,US,0,US,M,558,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
559,560,2022,SE,FT,Data Scientist,140400,US,0,US,M,559,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
560,561,2022,SE,FT,Analytics Engineer,205300,US,0,US,M,560,H,1.0,0.5587999258288353,0.5310394944273952,0.42441146071858477,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
561,562,2022,SE,FT,Analytics Engineer,184700,US,0,US,M,561,H,1.0,0.5587999258288353,0.5310394944273952,0.42441146071858477,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
